Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1481837270.48,0.0380554199219,3.2146640625,3.2134765625,3.21734960938,3.21727734375,-1.0
1481837271.5,0.0348129272461,3.21465234375,3.21347265625,3.21735351563,3.21727929688,-1.0
1481837272.57,0.0414886474609,3.2146640625,3.21347851562,3.21733984375,3.21728515625,-1.0
1481837273.79,0.0245132446289,3.21465039063,3.21348632813,3.21735351563,3.2172734375,-1.0
1481837274.73,0.0420608520508,3.21464257812,3.2134765625,3.2173515625,3.21728125,-1.0
1481837275.69,0.0359573364258,3.21464257812,3.213484375,3.2173515625,3.21728125,-1.0
1481837276.69,0.0494995117188,3.21466210937,3.213484375,3.21734375,3.21727929688,-1.0
1481837277.76,0.0355758666992,3.21466210937,3.213484375,3.2173515625,3.21727539063,-1.0
1481837278.76,0.0451126098633,3.2146640625,3.21347851562,3.2173515625,3.21728710937,-1.0
1481837279.82,0.0321426391602,3.21465234375,3.2134921875,3.21735351563,3.21728710937,-1.0
1481837280.76,0.0376739501953,3.21465820312,3.21348242188,3.21735351563,3.21728515625,-1.0
1481837281.76,0.0397720336914,3.21465820312,3.2134921875,3.2173515625,3.21727929688,-1.0
1481837282.76,0.0477828979492,3.21465429688,3.21349023438,3.217359375,3.21728125,-1.0
1481837284.08,0.055793762207,3.21466992188,3.2134921875,3.21734765625,3.21728710937,-1.0
1481837285.02,0.0447311401367,3.21466992188,3.21348828125,3.2173671875,3.2172734375,-1.0
1481837285.98,0.0414886474609,3.21466992188,3.2134921875,3.21736132812,3.21728515625,-1.0
1481837286.99,0.0460662841797,3.21465625,3.21349609375,3.21734960938,3.21728515625,-1.0
1481837288.05,0.0409164428711,3.21466210937,3.21349609375,3.21735742188,3.21728320313,-1.0
1481837289.08,0.0437774658203,3.21465820312,3.21349023438,3.21735546875,3.2172890625,-1.0
1481837290.05,0.0493087768555,3.21466992188,3.2134921875,3.21735742188,3.21728320313,-1.0
1481837291.05,0.0504531860352,3.21465820312,3.2134921875,3.21735546875,3.21728710937,-1.0
1481837292.05,0.0428237915039,3.21467382813,3.2134921875,3.21735351563,3.2172890625,-1.0
1481837293.26,0.040153503418,3.21465429688,3.21349609375,3.21735546875,3.2172890625,-1.0
1481837294.32,0.0685729980469,3.21466210937,3.21349414062,3.21735742188,3.21729101562,-1.0
1481837295.24,0.0437774658203,3.21467382813,3.2134921875,3.21736523437,3.2172890625,-1.0
1481837296.21,0.0609436035156,3.21467382813,3.21349804687,3.21736132812,3.21729101562,-1.0
1481837297.25,0.0521697998047,3.21466796875,3.21350390625,3.2173671875,3.21729296875,-1.0
1481837298.27,0.0493087768555,3.21468164063,3.21349609375,3.2173671875,3.21729296875,-1.0
1481837299.33,0.0454940795898,3.21466992188,3.21349414062,3.21736523437,3.2172890625,-1.0
1481837300.27,0.0412979125977,3.21466796875,3.2135,3.21735742188,3.21729492188,-1.0
1481837301.27,0.0556030273438,3.21467578125,3.21349414062,3.217359375,3.21728515625,-1.0
1481837302.27,0.0248947143555,3.21465625,3.21350195313,3.217359375,3.2172890625,-1.0
1481837303.51,0.0290908813477,3.21467382813,3.21349804687,3.21737109375,3.21729492188,-1.0
1481837304.56,0.0416793823242,3.21467578125,3.21350195313,3.21737109375,3.21729296875,-1.0
1481837305.48,0.0474014282227,3.21466601563,3.21350390625,3.21736523437,3.217296875,-1.0
1481837306.44,0.0578918457031,3.21466796875,3.2135,3.21736914063,3.21729492188,-1.0
1481837307.51,0.0464477539062,3.21466796875,3.21349804687,3.217375,3.217296875,-1.0
1481837308.57,0.0590362548828,3.21466796875,3.2135078125,3.217359375,3.21729101562,-1.0
1481837309.51,0.051025390625,3.21466601563,3.2135,3.21737304688,3.21729492188,-1.0
1481837310.58,0.0536956787109,3.21468164063,3.21349609375,3.21737695313,3.2173046875,-1.0
1481837311.51,0.0248947143555,3.21467773437,3.21350390625,3.21736328125,3.217296875,-1.0
1481837312.63,0.0399627685547,3.2146875,3.21350195313,3.21737109375,3.21729492188,-1.0
1481837313.68,0.0441589355469,3.21466210937,3.21350976563,3.21736523437,3.21729296875,-1.0
1481837314.63,0.0430145263672,3.214671875,3.21351171875,3.21736523437,3.21729492188,-1.0
1481837315.63,0.0342407226562,3.21468164063,3.21350195313,3.2173671875,3.21729882813,-1.0
1481837316.63,0.0298538208008,3.21466210937,3.21351171875,3.21738085937,3.217296875,-1.0
1481837317.67,0.0416793823242,3.21469726562,3.21351757813,3.21737890625,3.21730078125,-1.0
1481837318.64,0.0302352905273,3.21468359375,3.2135078125,3.21737890625,3.21729882813,-1.0
1481837319.71,0.044921875,3.21468359375,3.21351171875,3.2173828125,3.21729882813,-1.0
1481837320.64,0.0441589355469,3.21466796875,3.21350976563,3.21738085937,3.2173046875,-1.0
1481837321.64,0.0657119750977,3.2146953125,3.21351171875,3.21738867188,3.21729882813,-1.0
1481837322.67,0.055793762207,3.21467773437,3.2135078125,3.21737109375,3.21730273438,-1.0
1481837323.72,0.0481643676758,3.21467578125,3.213515625,3.21737890625,3.21729882813,-1.0
1481837324.64,0.0718154907227,3.21466015625,3.213515625,3.21737695313,3.217296875,-1.0
1481837325.64,0.0424423217773,3.21467382813,3.21351953125,3.21738085937,3.2173046875,-1.0
1481837326.58,0.0519790649414,3.21466601563,3.21351367187,3.21737109375,3.21730273438,-1.0
1481837327.64,0.0800170898438,3.21467578125,3.21351757813,3.21737695313,3.21730664062,-1.0
1481837328.64,0.0737228393555,3.21466992188,3.21350585938,3.21737304688,3.21730078125,-1.0
1481837329.65,0.0596084594727,3.21468945313,3.213515625,3.2173828125,3.21731054688,-1.0
1481837330.85,0.0672378540039,3.21468554688,3.21351757813,3.217375,3.21730078125,-1.0
1481837331.85,0.0395812988281,3.21467382813,3.213515625,3.217375,3.21730664062,-1.0
1481837332.85,0.0475921630859,3.21469921875,3.21351757813,3.21737890625,3.21730859375,-1.0
1481837333.85,0.0451126098633,3.21468554688,3.2135234375,3.217375,3.21730859375,-1.0
1481837334.85,0.0578918457031,3.2146875,3.21351367187,3.2173828125,3.21730664062,-1.0
1481837335.85,0.0638046264648,3.21469726562,3.21351367187,3.21737890625,3.21731445313,-1.0
1481837336.9,0.0573196411133,3.21467578125,3.213515625,3.21738867188,3.21730664062,-1.0
1481837337.86,0.0517883300781,3.21469726562,3.213515625,3.2173828125,3.21731640625,-1.0
1481837338.86,0.0556030273438,3.21466015625,3.21352539063,3.21737890625,3.21730859375,-1.0
1481837340.21,0.0575103759766,3.2146796875,3.21351757813,3.21738476562,3.2173125,-1.0
1481837341.21,0.051025390625,3.21469921875,3.21352539063,3.21739257813,3.2173125,-1.0
