Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483479776.44,-0.0245895385742,2.98522070312,3.01145117188,3.00783984375,3.0145859375,-1.0
1483479777.44,-0.0299301147461,2.98522070312,3.011484375,3.00784179688,3.01459179688,-1.0
1483479778.44,-0.0243988037109,2.9852265625,3.01146679688,3.00784570313,3.01458398438,-1.0
1483479779.52,-0.0276412963867,2.98522070312,3.0114453125,3.00784179688,3.01458984375,-1.0
1483479780.45,-0.00608825683594,2.98521289063,3.01144921875,3.0078515625,3.01458398438,-1.0
1483479781.45,-0.00780487060547,2.98522460937,3.01143164063,3.00784765625,3.01458984375,-1.0
1483479782.4,0.00115966796875,2.985234375,3.0114609375,3.00784179688,3.01458984375,-1.0
1483479783.4,-0.0188674926758,2.98520703125,3.01145117188,3.00783984375,3.01459375,-1.0
1483479784.4,-0.020393371582,2.98523046875,3.01144921875,3.00784570313,3.01459765625,-1.0
1483479785.45,-0.00246429443359,2.98522460937,3.0114765625,3.00786132813,3.01458984375,-1.0
1483479786.47,0.00287628173828,2.98523046875,3.01144726563,3.0078515625,3.01459375,-1.0
1483479787.53,-0.00189208984375,2.985234375,3.01146679688,3.0078515625,3.01459570312,-1.0
1483479788.47,0.00859832763672,2.98521289063,3.01145507813,3.00784960938,3.01459570312,-1.0
1483479789.54,-0.00723266601562,2.985234375,3.0114375,3.00785351562,3.01459960938,-1.0
1483479790.76,-0.020393371582,2.98523632813,3.011453125,3.00785351562,3.01460546875,-1.0
1483479791.73,-0.00627899169922,2.98522070312,3.01146484375,3.00786328125,3.01460742188,-1.0
1483479792.71,0.00516510009766,2.98522460937,3.01147070313,3.00785351562,3.01460351563,-1.0
1483479793.67,-0.0127639770508,2.98525,3.0114609375,3.00785546875,3.01460546875,-1.0
1483479794.67,-0.0202026367188,2.9852578125,3.011484375,3.00785546875,3.01459570312,-1.0
1483479795.73,-0.009521484375,2.98523632813,3.01146289063,3.00786132813,3.01461132812,-1.0
1483479796.77,-0.00570678710938,2.98523828125,3.01147070313,3.00786328125,3.01460351563,-1.0
1483479797.77,0.0105056762695,2.98524609375,3.01145507813,3.007859375,3.01460742188,-1.0
1483479798.74,0.0141296386719,2.985234375,3.011453125,3.0078671875,3.01461132812,-1.0
1483479799.96,-0.00246429443359,2.98523632813,3.01146679688,3.00786132813,3.01461328125,-1.0
1483479800.99,0.00230407714844,2.98525585938,3.01148242188,3.00786132813,3.014609375,-1.0
1483479801.96,-0.000938415527344,2.98524023437,3.01146679688,3.00786132813,3.01461523437,-1.0
1483479802.94,-0.00875854492188,2.98523828125,3.01148046875,3.00786328125,3.01461328125,-1.0
1483479803.89,0.00306701660156,2.98523046875,3.01149023438,3.00786132813,3.01461914063,-1.0
1483479804.9,-0.0181045532227,2.98524414062,3.01150195313,3.00787109375,3.01461328125,-1.0
1483479805.96,0.0133666992188,2.9852421875,3.01149023438,3.00786523438,3.0146171875,-1.0
1483479807.02,-0.0181045532227,2.9852421875,3.0114765625,3.00787304687,3.01461914063,-1.0
1483479807.96,1.52587890625e-05,2.98525,3.0114609375,3.00787695313,3.0146171875,-1.0
1483479809.07,-0.0268783569336,2.9852421875,3.01146679688,3.007875,3.01461328125,-1.0
1483479810.11,-0.00627899169922,2.98525,3.01147265625,3.0078671875,3.014625,-1.0
1483479811.07,-0.00551605224609,2.9852578125,3.01148828125,3.00787109375,3.01461523437,-1.0
